item_code,name,material_type,brand,finish,substrate,thickness,area_cost,area_handling_cost,area_assembly_cost,source_supplier,source_url,sample_image_url,thumbnail_url,sheet_length,sheet_width,sheet_cost,currency,price_status,review_status,visibility_status,texture_image_url,source_name,source_page,scraper_item_hash
POLY13094,Laminate Stone Fabrini Matt Q 0.7mm 1830x680,laminate,Polytec,Stone Fabrini Matt,,0.7,54.48,0,0,Polytec,https://www.polytec.com.au/colour/stone-fabrini/,/data/bower-supplier-catalog/assets/polytec/colours/stone-fabrini/showroom/stone-fabrini.jpg,/data/bower-supplier-catalog/assets/polytec/colours/stone-fabrini/showroom/stone-fabrini.jpg,1825,680,67.61,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/stone-fabrini/fullsheet/stone-fabrini.jpg,https://www.polytec.com.au/colour/stone-fabrini/,,adb579a7327c7a1899eb702dfc12800c37d830e75ad42e05203094ada39edb02
POLY25307,Laminate Stone Grey Matt 0.7mm 3650x1220,laminate,Polytec,Stone Grey Matt,,0.7,54.48,0,0,Polytec,https://www.polytec.com.au/colour/stone-grey/,/data/bower-supplier-catalog/assets/polytec/colours/stone-grey/showroom/stone-grey.jpg,/data/bower-supplier-catalog/assets/polytec/colours/stone-grey/showroom/stone-grey.jpg,3650,1220,242.6,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/stone-grey/fullsheet/stone-grey.jpg,https://www.polytec.com.au/colour/stone-grey/,,e95f9f8ce43a4791c3b9060f0b39089c4d08261405b929751d141e71446c3759
POLY12471,Laminate Storm Matt 0.7mm 3650x1360 - Film,laminate,Polytec,Storm Matt,,0.7,54.48,0,0,Polytec,https://www.polytec.com.au/colour/storm/,/data/bower-supplier-catalog/assets/polytec/colours/storm/showroom/storm.jpg,/data/bower-supplier-catalog/assets/polytec/colours/storm/showroom/storm.jpg,3650,1360,270.44,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/storm/fullsheet/storm.jpg,https://www.polytec.com.au/colour/storm/,,8d16c69a1b78d7664d5a66180021d12532889d2d85a95e7f9e2faea6f3b4cc55
POLY13117,Laminate Storm Matt HL 0.7mm 3650x680,laminate,Polytec,Storm Matt,,0.7,54.48,0,0,Polytec,https://www.polytec.com.au/colour/storm/,/data/bower-supplier-catalog/assets/polytec/colours/storm/showroom/storm.jpg,/data/bower-supplier-catalog/assets/polytec/colours/storm/showroom/storm.jpg,3650,680,135.22,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/storm/fullsheet/storm.jpg,https://www.polytec.com.au/colour/storm/,,c2ab4f286528d6459ffd64740223136301a895392da527016295bd2222840f19
POLY13118,Laminate Storm Matt HS 0.7mm 1830x1360,laminate,Polytec,Storm Matt,,0.7,54.48,0,0,Polytec,https://www.polytec.com.au/colour/storm/,/data/bower-supplier-catalog/assets/polytec/colours/storm/showroom/storm.jpg,/data/bower-supplier-catalog/assets/polytec/colours/storm/showroom/storm.jpg,1825,1360,135.22,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/storm/fullsheet/storm.jpg,https://www.polytec.com.au/colour/storm/,,9fc5b6738a3e3185a1d6b539cf9200b4e33ccd1fe9e5de8c43d10458f1b5ae53
POLY13119,Laminate Storm Matt Q 0.7mm 1830x680,laminate,Polytec,Storm Matt,,0.7,54.48,0,0,Polytec,https://www.polytec.com.au/colour/storm/,/data/bower-supplier-catalog/assets/polytec/colours/storm/showroom/storm.jpg,/data/bower-supplier-catalog/assets/polytec/colours/storm/showroom/storm.jpg,1825,680,67.61,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/storm/fullsheet/storm.jpg,https://www.polytec.com.au/colour/storm/,,adbde1e42cd468b71a1fe19bf014b372a55a221d4d62a3d917ee48fcce5a587e
POLY26306,Laminate Strata Grey Matt 0.7mm 3650x1220,laminate,Polytec,Strata Grey Matt,,0.7,54.48,0,0,Polytec,https://www.polytec.com.au/colour/strata-grey/,/data/bower-supplier-catalog/assets/polytec/colours/strata-grey/showroom/strata-grey.jpg,/data/bower-supplier-catalog/assets/polytec/colours/strata-grey/showroom/strata-grey.jpg,3650,1220,242.6,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/strata-grey/fullsheet/strata-grey.jpg,https://www.polytec.com.au/colour/strata-grey/,,fe873290c087635ab5ffeae854eb08c9a3846bdeb0bc7e6c3aabe50216dc74ff
POLY56519,Laminate Swiss Rattan Woodmatt 0.7mm 3650x1220,laminate,Polytec,Swiss Rattan Woodmatt,,0.7,50.33,0,0,Polytec,https://www.polytec.com.au/colour/swiss-rattan/,/data/bower-supplier-catalog/assets/polytec/colours/swiss-rattan/showroom/swiss-rattan.jpg,/data/bower-supplier-catalog/assets/polytec/colours/swiss-rattan/showroom/swiss-rattan.jpg,3650,1220,224.14,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/swiss-rattan/fullsheet/swiss-rattan.jpg,https://www.polytec.com.au/colour/swiss-rattan/,,6110af54b7d646d46a55c9e734c67270bd334a5a96d93954492c486898335bb0
POLY57274,Laminate Taj Mahal Smooth 0.7mm 3650x1360 - Film,laminate,Polytec,Taj Mahal Smooth,,0.7,50.34,0,0,Polytec,https://www.polytec.com.au/colour/taj-mahal/,/data/bower-supplier-catalog/assets/polytec/colours/taj-mahal/showroom/taj-mahal.jpg,/data/bower-supplier-catalog/assets/polytec/colours/taj-mahal/showroom/taj-mahal.jpg,3650,1360,249.87,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/taj-mahal/fullsheet/taj-mahal.jpg,https://www.polytec.com.au/colour/taj-mahal/,,31e7b8d167a309c17ef06adf0352d05d25a4cb35e2e050c1e63452f78f8b4927
POLY57275,Laminate Taj Mahal Smooth HL 0.7mm 3650x680 - Film,laminate,Polytec,Taj Mahal Smooth,,0.7,50.33,0,0,Polytec,https://www.polytec.com.au/colour/taj-mahal/,/data/bower-supplier-catalog/assets/polytec/colours/taj-mahal/showroom/taj-mahal.jpg,/data/bower-supplier-catalog/assets/polytec/colours/taj-mahal/showroom/taj-mahal.jpg,3650,680,124.93,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/taj-mahal/fullsheet/taj-mahal.jpg,https://www.polytec.com.au/colour/taj-mahal/,,b4b1007b538ab0dff2cc342852664b2fd28976cd4a93a36918ac937ad65398f2
POLY57276,Laminate Taj Mahal Smooth HS 0.7mm 1825x1360 - Film,laminate,Polytec,Taj Mahal Smooth,,0.7,50.33,0,0,Polytec,https://www.polytec.com.au/colour/taj-mahal/,/data/bower-supplier-catalog/assets/polytec/colours/taj-mahal/showroom/taj-mahal.jpg,/data/bower-supplier-catalog/assets/polytec/colours/taj-mahal/showroom/taj-mahal.jpg,1825,1360,124.93,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/taj-mahal/fullsheet/taj-mahal.jpg,https://www.polytec.com.au/colour/taj-mahal/,,37dee6e5112ad9fce115b0fca8a4534b9bb10a21e4771ac6134a7e952ae5193e
POLY57277,Laminate Taj Mahal Smooth Q 1825 x 680 - Film,laminate,Polytec,Taj Mahal Smooth,,0.7,50.34,0,0,Polytec,https://www.polytec.com.au/colour/taj-mahal/,/data/bower-supplier-catalog/assets/polytec/colours/taj-mahal/showroom/taj-mahal.jpg,/data/bower-supplier-catalog/assets/polytec/colours/taj-mahal/showroom/taj-mahal.jpg,1825,680,62.47,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/taj-mahal/fullsheet/taj-mahal.jpg,https://www.polytec.com.au/colour/taj-mahal/,,1de3292856b5f41ebf08c2e16f795f043fad2874c3c0e736f346d4f4889ac793
POLY53313,Laminate Tasmanian Oak Matt 0.7mm 3650x1360,laminate,Polytec,Tasmanian Oak Matt,,0.7,54.48,0,0,Polytec,https://www.polytec.com.au/colour/tasmanian-oak/,/data/bower-supplier-catalog/assets/polytec/colours/tasmanian-oak/showroom/tasmanian-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/tasmanian-oak/showroom/tasmanian-oak.jpg,3650,1360,270.44,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/tasmanian-oak/fullsheet/tasmanian-oak.jpg,https://www.polytec.com.au/colour/tasmanian-oak/,,48e38ddc5c1ab3c590d446efd545bd42d8878244b05c6fbe5189900c53160733
POLY53314,Laminate Tasmanian Oak Matt HL 0.7mm 3650x680,laminate,Polytec,Tasmanian Oak Matt,,0.7,54.48,0,0,Polytec,https://www.polytec.com.au/colour/tasmanian-oak/,/data/bower-supplier-catalog/assets/polytec/colours/tasmanian-oak/showroom/tasmanian-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/tasmanian-oak/showroom/tasmanian-oak.jpg,3650,680,135.22,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/tasmanian-oak/fullsheet/tasmanian-oak.jpg,https://www.polytec.com.au/colour/tasmanian-oak/,,565599e5792ab9241a008778109d8e79936c3ead97ec8b67a47fc0fc72380b70
POLY53315,Laminate Tasmanian Oak Matt HS 0.7mm 1825x1360,laminate,Polytec,Tasmanian Oak Matt,,0.7,54.48,0,0,Polytec,https://www.polytec.com.au/colour/tasmanian-oak/,/data/bower-supplier-catalog/assets/polytec/colours/tasmanian-oak/showroom/tasmanian-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/tasmanian-oak/showroom/tasmanian-oak.jpg,1825,1360,135.22,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/tasmanian-oak/fullsheet/tasmanian-oak.jpg,https://www.polytec.com.au/colour/tasmanian-oak/,,e384685164a7a6e77ad6f872bd9341b3197590504ed86c3cf7f29417f2a7091e
POLY53316,Laminate Tasmanian Oak Matt Q 0.7mm 1825x680,laminate,Polytec,Tasmanian Oak Matt,,0.7,54.48,0,0,Polytec,https://www.polytec.com.au/colour/tasmanian-oak/,/data/bower-supplier-catalog/assets/polytec/colours/tasmanian-oak/showroom/tasmanian-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/tasmanian-oak/showroom/tasmanian-oak.jpg,1825,680,67.61,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/tasmanian-oak/fullsheet/tasmanian-oak.jpg,https://www.polytec.com.au/colour/tasmanian-oak/,,d2f3eda4ae6b013373e61fae9cb7e71f833c594f2b40de4df17613485f251679
POLY48515,Laminate Tasmanian Oak Woodmatt 0.7mm 3650x1360,laminate,Polytec,Tasmanian Oak Woodmatt,,0.7,50.34,0,0,Polytec,https://www.polytec.com.au/colour/tasmanian-oak/,/data/bower-supplier-catalog/assets/polytec/colours/tasmanian-oak/showroom/tasmanian-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/tasmanian-oak/showroom/tasmanian-oak.jpg,3650,1360,249.87,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/tasmanian-oak/fullsheet/tasmanian-oak.jpg,https://www.polytec.com.au/colour/tasmanian-oak/,,606d42553dd7f440d09a81b1d5fcc662be6e194d820bbf100db917b0ca959add
POLY48636,Laminate Tasmanian Oak Woodmatt HL 0.7mm 3650x680,laminate,Polytec,Tasmanian Oak Woodmatt,,0.7,50.33,0,0,Polytec,https://www.polytec.com.au/colour/tasmanian-oak/,/data/bower-supplier-catalog/assets/polytec/colours/tasmanian-oak/showroom/tasmanian-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/tasmanian-oak/showroom/tasmanian-oak.jpg,3650,680,124.93,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/tasmanian-oak/fullsheet/tasmanian-oak.jpg,https://www.polytec.com.au/colour/tasmanian-oak/,,719bd7b52152326ed1f8579b0f573e23dcb1a91d1def15662d2d9fe9fbe35c3b
POLY48613,Laminate Tasmanian Oak Woodmatt HS 0.7mm 1830x1360,laminate,Polytec,Tasmanian Oak Woodmatt,,0.7,50.33,0,0,Polytec,https://www.polytec.com.au/colour/tasmanian-oak/,/data/bower-supplier-catalog/assets/polytec/colours/tasmanian-oak/showroom/tasmanian-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/tasmanian-oak/showroom/tasmanian-oak.jpg,1825,1360,124.93,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/tasmanian-oak/fullsheet/tasmanian-oak.jpg,https://www.polytec.com.au/colour/tasmanian-oak/,,7d453beef69bde2bda826c7b13beeb818155cb0ada41e7e2af9703e6e438bfda
POLY48650,Laminate Tasmanian Oak Woodmatt Q 0.7mm 1830x680,laminate,Polytec,Tasmanian Oak Woodmatt,,0.7,50.34,0,0,Polytec,https://www.polytec.com.au/colour/tasmanian-oak/,/data/bower-supplier-catalog/assets/polytec/colours/tasmanian-oak/showroom/tasmanian-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/tasmanian-oak/showroom/tasmanian-oak.jpg,1825,680,62.47,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/tasmanian-oak/fullsheet/tasmanian-oak.jpg,https://www.polytec.com.au/colour/tasmanian-oak/,,72fce78984f488743b57d67db563e7a39e1105b7f58a8cf968254b3158134186
POLY26311,Laminate Taupe Matt 0.7mm 3650x1220,laminate,Polytec,Taupe Matt,,0.7,54.48,0,0,Polytec,https://www.polytec.com.au/colour/taupe/,/data/bower-supplier-catalog/assets/polytec/colours/taupe/showroom/taupe.jpg,/data/bower-supplier-catalog/assets/polytec/colours/taupe/showroom/taupe.jpg,3650,1220,242.6,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/taupe/fullsheet/taupe.jpg,https://www.polytec.com.au/colour/taupe/,,349d7c71b0c24d993c119c224a194528c9633f2a52d9ac5287faec3c3e3da4de
POLY34649,Laminate Temple Stone Matt 0.7mm 3650x1360,laminate,Polytec,Temple Stone Matt,,0.7,54.48,0,0,Polytec,https://www.polytec.com.au/colour/temple-stone/,/data/bower-supplier-catalog/assets/polytec/colours/temple-stone/showroom/temple-stone.jpg,/data/bower-supplier-catalog/assets/polytec/colours/temple-stone/showroom/temple-stone.jpg,3650,1360,270.44,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/temple-stone/fullsheet/temple-stone.jpg,https://www.polytec.com.au/colour/temple-stone/,,25427f3ba97c5dc583d255b1df018ce5c4951203afb54096e312329405c504ec
POLY34665,Laminate Temple Stone Matt HL 0.7mm 3650x680,laminate,Polytec,Temple Stone Matt,,0.7,54.48,0,0,Polytec,https://www.polytec.com.au/colour/temple-stone/,/data/bower-supplier-catalog/assets/polytec/colours/temple-stone/showroom/temple-stone.jpg,/data/bower-supplier-catalog/assets/polytec/colours/temple-stone/showroom/temple-stone.jpg,3650,680,135.22,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/temple-stone/fullsheet/temple-stone.jpg,https://www.polytec.com.au/colour/temple-stone/,,ce021ae53d223aeabbc1c958fd69b85b92cbf413f32e83dd3a8b8709d0f34661
POLY34650,Laminate Temple Stone Matt HS 0.7mm 1830x1360,laminate,Polytec,Temple Stone Matt,,0.7,54.48,0,0,Polytec,https://www.polytec.com.au/colour/temple-stone/,/data/bower-supplier-catalog/assets/polytec/colours/temple-stone/showroom/temple-stone.jpg,/data/bower-supplier-catalog/assets/polytec/colours/temple-stone/showroom/temple-stone.jpg,1825,1360,135.22,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/temple-stone/fullsheet/temple-stone.jpg,https://www.polytec.com.au/colour/temple-stone/,,76c895a99bfb55334b3444fd405e64578a4d390e1f0aa7f7f2661dc3a377dfb8
POLY34666,Laminate Temple Stone Matt Q 0.7mm 1830x680,laminate,Polytec,Temple Stone Matt,,0.7,54.48,0,0,Polytec,https://www.polytec.com.au/colour/temple-stone/,/data/bower-supplier-catalog/assets/polytec/colours/temple-stone/showroom/temple-stone.jpg,/data/bower-supplier-catalog/assets/polytec/colours/temple-stone/showroom/temple-stone.jpg,1825,680,67.79,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/temple-stone/fullsheet/temple-stone.jpg,https://www.polytec.com.au/colour/temple-stone/,,26ccbf3c065b7a3664626e15da805ebfe177b713e9f89e2bd66210372981da92
POLY26182,Laminate Tessuto Milan Matt 0.7mm 3650x1220,laminate,Polytec,Tessuto Milan Matt,,0.7,54.48,0,0,Polytec,https://www.polytec.com.au/colour/tessuto-milan/,/data/bower-supplier-catalog/assets/polytec/colours/tessuto-milan/showroom/tessuto-milan.jpg,/data/bower-supplier-catalog/assets/polytec/colours/tessuto-milan/showroom/tessuto-milan.jpg,3650,1220,242.6,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/tessuto-milan/fullsheet/tessuto-milan.jpg,https://www.polytec.com.au/colour/tessuto-milan/,,68f3ddd2f3b7e11337f6c8dc9630a78f6c474ab64c664e59b79367a421c6b3cb
POLY42718,Laminate Tessuto Milan Ravine 0.7mm 3650x1220,laminate,Polytec,Tessuto Milan Ravine,,0.7,59.89,0,0,Polytec,https://www.polytec.com.au/colour/tessuto-milan/,/data/bower-supplier-catalog/assets/polytec/colours/tessuto-milan/showroom/tessuto-milan.jpg,/data/bower-supplier-catalog/assets/polytec/colours/tessuto-milan/showroom/tessuto-milan.jpg,3650,1220,266.69,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/tessuto-milan/fullsheet/tessuto-milan.jpg,https://www.polytec.com.au/colour/tessuto-milan/,,33fd621017cd4d1899daedc3f9c7abc833b9024da586fdc3a4c409727cdb8ac7
POLY42866,Laminate Titanium Matt 0.7mm 3650x1220,laminate,Polytec,Titanium Matt,,0.7,54.48,0,0,Polytec,https://www.polytec.com.au/colour/titanium/,/data/bower-supplier-catalog/assets/polytec/colours/titanium/showroom/titanium.jpg,/data/bower-supplier-catalog/assets/polytec/colours/titanium/showroom/titanium.jpg,3650,1220,242.6,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/titanium/fullsheet/titanium-matt.jpg,https://www.polytec.com.au/colour/titanium/,,c86d368a344fe6e6535e42d53e5d1660e0f0603715925261fb4a15db5e477670
POLY52110,Laminate Tivoli Ceppo Smooth 0.7mm 3650x1360,laminate,Polytec,Tivoli Ceppo Smooth,,0.7,50.34,0,0,Polytec,https://www.polytec.com.au/colour/tivoli-ceppo/,/data/bower-supplier-catalog/assets/polytec/colours/tivoli-ceppo/showroom/tivoli-ceppo.jpg,/data/bower-supplier-catalog/assets/polytec/colours/tivoli-ceppo/showroom/tivoli-ceppo.jpg,3650,1360,249.87,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/tivoli-ceppo/fullsheet/tivoli-ceppo.jpg,https://www.polytec.com.au/colour/tivoli-ceppo/,,b634f7711b49e5fb738380b37a362f32611b99440a956ba7e152643965a64c9b
POLY52883,Laminate Tivoli Ceppo Smooth HL 0.7mm 3650x680,laminate,Polytec,Tivoli Ceppo Smooth,,0.7,50.33,0,0,Polytec,https://www.polytec.com.au/colour/tivoli-ceppo/,/data/bower-supplier-catalog/assets/polytec/colours/tivoli-ceppo/showroom/tivoli-ceppo.jpg,/data/bower-supplier-catalog/assets/polytec/colours/tivoli-ceppo/showroom/tivoli-ceppo.jpg,3650,680,124.93,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/tivoli-ceppo/fullsheet/tivoli-ceppo.jpg,https://www.polytec.com.au/colour/tivoli-ceppo/,,1010b9bc2b428dc20f90e78fb2e1f0e68613b03f46d14bef68d399d95cb574d3
POLY52884,Laminate Tivoli Ceppo Smooth HS 0.7mm 1825x1360,laminate,Polytec,Tivoli Ceppo Smooth,,0.7,50.33,0,0,Polytec,https://www.polytec.com.au/colour/tivoli-ceppo/,/data/bower-supplier-catalog/assets/polytec/colours/tivoli-ceppo/showroom/tivoli-ceppo.jpg,/data/bower-supplier-catalog/assets/polytec/colours/tivoli-ceppo/showroom/tivoli-ceppo.jpg,1825,1360,124.93,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/tivoli-ceppo/fullsheet/tivoli-ceppo.jpg,https://www.polytec.com.au/colour/tivoli-ceppo/,,4431ba55f02fd4e79937aa39d8efd2f0c0e4030c6985d32e60a1c6e6a7ddca6d
POLY52885,Laminate Tivoli Ceppo Smooth Q 0.7mm 1825x680,laminate,Polytec,Tivoli Ceppo Smooth,,0.7,50.34,0,0,Polytec,https://www.polytec.com.au/colour/tivoli-ceppo/,/data/bower-supplier-catalog/assets/polytec/colours/tivoli-ceppo/showroom/tivoli-ceppo.jpg,/data/bower-supplier-catalog/assets/polytec/colours/tivoli-ceppo/showroom/tivoli-ceppo.jpg,1825,680,62.47,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/tivoli-ceppo/fullsheet/tivoli-ceppo.jpg,https://www.polytec.com.au/colour/tivoli-ceppo/,,fbce0bd533ae40120ed701872dbed7f1cc7326efc6b7454ba39feca6e81d5ca8
POLY57823,Laminate Topiary Smooth 0.7mm 3650x1360,laminate,Polytec,Topiary Smooth,,0.7,50.34,0,0,Polytec,https://www.polytec.com.au/colour/topiary/,/data/bower-supplier-catalog/assets/polytec/colours/topiary/showroom/topiary.jpg,/data/bower-supplier-catalog/assets/polytec/colours/topiary/showroom/topiary.jpg,3650,1360,249.87,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/topiary/fullsheet/topiary.jpg,https://www.polytec.com.au/colour/topiary/,,1193e25d36b25ac7201f7c0aa07481ac40b3ad5b4771180328817e8022e91dbf
POLY57824,Laminate Topiary Smooth HL 0.7mm 3650x680,laminate,Polytec,Topiary Smooth,,0.7,50.33,0,0,Polytec,https://www.polytec.com.au/colour/topiary/,/data/bower-supplier-catalog/assets/polytec/colours/topiary/showroom/topiary.jpg,/data/bower-supplier-catalog/assets/polytec/colours/topiary/showroom/topiary.jpg,3650,680,124.93,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/topiary/fullsheet/topiary.jpg,https://www.polytec.com.au/colour/topiary/,,399eaf0558d1d1c791ac6c05c1deb90b0b6b4d1706717e7f9c0439cf6c76fef6
POLY57825,Laminate Topiary Smooth HS 0.7mm 1825x1360,laminate,Polytec,Topiary Smooth,,0.7,50.33,0,0,Polytec,https://www.polytec.com.au/colour/topiary/,/data/bower-supplier-catalog/assets/polytec/colours/topiary/showroom/topiary.jpg,/data/bower-supplier-catalog/assets/polytec/colours/topiary/showroom/topiary.jpg,1825,1360,124.93,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/topiary/fullsheet/topiary.jpg,https://www.polytec.com.au/colour/topiary/,,9fc4e675b58e42e548ac2356c7728901ca1706d62b9f3b7131630fa53ba80138
POLY57826,Laminate Topiary Smooth Q 0.7mm 1825x680,laminate,Polytec,Topiary Smooth,,0.7,50.34,0,0,Polytec,https://www.polytec.com.au/colour/topiary/,/data/bower-supplier-catalog/assets/polytec/colours/topiary/showroom/topiary.jpg,/data/bower-supplier-catalog/assets/polytec/colours/topiary/showroom/topiary.jpg,1825,680,62.47,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/topiary/fullsheet/topiary.jpg,https://www.polytec.com.au/colour/topiary/,,f1605bf0205ea820b15991ba55936f1b29ed49abd591ff2947671ae2f0599897
POLY11641,Laminate Truffle Lini Matt 0.7mm 3650x1360,laminate,Polytec,Truffle Lini Matt,,0.7,54.48,0,0,Polytec,https://www.polytec.com.au/colour/truffle-lini/,/data/bower-supplier-catalog/assets/polytec/colours/truffle-lini/showroom/truffle-lini.jpg,/data/bower-supplier-catalog/assets/polytec/colours/truffle-lini/showroom/truffle-lini.jpg,3650,1360,270.44,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/truffle-lini/fullsheet/truffle-lini.jpg,https://www.polytec.com.au/colour/truffle-lini/,,c335915e0db86c947822351474758b58257fe42bf71a58ec2957c562bb6d5f59
POLY13099,Laminate Truffle Lini Matt HL 0.7mm 3650x680,laminate,Polytec,Truffle Lini Matt,,0.7,54.48,0,0,Polytec,https://www.polytec.com.au/colour/truffle-lini/,/data/bower-supplier-catalog/assets/polytec/colours/truffle-lini/showroom/truffle-lini.jpg,/data/bower-supplier-catalog/assets/polytec/colours/truffle-lini/showroom/truffle-lini.jpg,3650,680,135.22,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/truffle-lini/fullsheet/truffle-lini.jpg,https://www.polytec.com.au/colour/truffle-lini/,,5e523461a9b09cfc9715c8d1b0e02cd797e912ca96189f97a692258dc0074046
POLY13100,Laminate Truffle Lini Matt HS 0.7mm 1830x1360,laminate,Polytec,Truffle Lini Matt,,0.7,54.48,0,0,Polytec,https://www.polytec.com.au/colour/truffle-lini/,/data/bower-supplier-catalog/assets/polytec/colours/truffle-lini/showroom/truffle-lini.jpg,/data/bower-supplier-catalog/assets/polytec/colours/truffle-lini/showroom/truffle-lini.jpg,1825,1360,135.22,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/truffle-lini/fullsheet/truffle-lini.jpg,https://www.polytec.com.au/colour/truffle-lini/,,1a21ac10ea7253f5827b28bbfc5af236634ac8ad6c04ecd906b7ac37e87b191a
POLY13101,Laminate Truffle Lini Matt Q 0.7mm 1830x680,laminate,Polytec,Truffle Lini Matt,,0.7,54.48,0,0,Polytec,https://www.polytec.com.au/colour/truffle-lini/,/data/bower-supplier-catalog/assets/polytec/colours/truffle-lini/showroom/truffle-lini.jpg,/data/bower-supplier-catalog/assets/polytec/colours/truffle-lini/showroom/truffle-lini.jpg,1825,680,67.61,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/truffle-lini/fullsheet/truffle-lini.jpg,https://www.polytec.com.au/colour/truffle-lini/,,f59a8744e112141b9a033c492406f8829ede40add9d49bbd8cb4c1e1eb30ecdd
POLY46436,Laminate Tunisia Stone Matera 0.7mm 3650x1360 - Film,laminate,Polytec,Tunisia Stone Matera,,0.7,80.07,0,0,Polytec,https://www.polytec.com.au/colour/tunisia-stone/,/data/bower-supplier-catalog/assets/polytec/colours/tunisia-stone/showroom/tunisia-stone.jpg,/data/bower-supplier-catalog/assets/polytec/colours/tunisia-stone/showroom/tunisia-stone.jpg,3650,1360,397.47,AUD,captured_raw_ex_gst,approved,Available,/data/bower-supplier-catalog/assets/polytec/colours/tunisia-stone/fullsheet/tunisia-stone-matera.jpg,https://www.polytec.com.au/colour/tunisia-stone/,,8dd6615c73ec2a991b1e66e65832a09e5bbcd9bfc732bcd56f50018005fd932d
