item_code,name,material_type,brand,finish,substrate,thickness,area_cost,area_handling_cost,area_assembly_cost,source_supplier,source_url,sample_image_url,thumbnail_url
POLY50332,MDF 162412 DS Nouveau Grey Matt MR E0,sheet_material,Polytec,Nouveau Grey Matt,MDF,16,26.82,0,0,Polytec,https://www.polytec.com.au/colour/nouveau-grey/,/data/bower-supplier-catalog/assets/polytec/colours/nouveau-grey/showroom/nouveau-grey.jpg,/data/bower-supplier-catalog/assets/polytec/colours/nouveau-grey/showroom/nouveau-grey.jpg
POLY51422,MDF 162412 DS Oasis Smooth MR E0 Film,sheet_material,Polytec,Oasis Smooth,MDF,16,47.88,0,0,Polytec,https://www.polytec.com.au/colour/oasis/,/data/bower-supplier-catalog/assets/polytec/colours/oasis/showroom/oasis.jpg,/data/bower-supplier-catalog/assets/polytec/colours/oasis/showroom/oasis.jpg
POLY52730,MDF 162412 DS Ochre Figured-Wood Smooth MR E0 No Film,sheet_material,Polytec,Ochre Figured-Wood Smooth,MDF,16,56.33,0,0,Polytec,https://www.polytec.com.au/colour/ochre-figured-wood/,/data/bower-supplier-catalog/assets/polytec/colours/ochre-figured-wood/showroom/ochre-figured-wood.jpg,/data/bower-supplier-catalog/assets/polytec/colours/ochre-figured-wood/showroom/ochre-figured-wood.jpg
POLY52820,MDF 162412 DS Onyx Figured-Wood Smooth MR E0 No Film,sheet_material,Polytec,Onyx Figured-Wood Smooth,MDF,16,56.33,0,0,Polytec,https://www.polytec.com.au/colour/onyx-figured-wood/,/data/bower-supplier-catalog/assets/polytec/colours/onyx-figured-wood/showroom/onyx-figured-wood.jpg,/data/bower-supplier-catalog/assets/polytec/colours/onyx-figured-wood/showroom/onyx-figured-wood.jpg
POLY49694,MDF 162412 DS Oxford Matt MR E0,sheet_material,Polytec,Oxford Matt,MDF,16,26.82,0,0,Polytec,https://www.polytec.com.au/colour/oxford/,/data/bower-supplier-catalog/assets/polytec/colours/oxford/showroom/oxford.jpg,/data/bower-supplier-catalog/assets/polytec/colours/oxford/showroom/oxford.jpg
POLY472,MDF 162412 DS Oyster Grey Matt MR E0,sheet_material,Polytec,Oyster Grey Matt,MDF,16,26.82,0,0,Polytec,https://www.polytec.com.au/colour/oyster-grey/,/data/bower-supplier-catalog/assets/polytec/colours/oyster-grey/showroom/oyster-grey.jpg,/data/bower-supplier-catalog/assets/polytec/colours/oyster-grey/showroom/oyster-grey.jpg
POLY47226,MDF 162412 DS Palace Teak Woodmatt MR E0,sheet_material,Polytec,Palace Teak Woodmatt,MDF,16,51.52,0,0,Polytec,https://www.polytec.com.au/colour/palace-teak/,/data/bower-supplier-catalog/assets/polytec/colours/palace-teak/showroom/palace-teak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/palace-teak/showroom/palace-teak.jpg
POLY51423,MDF 162412 DS Pallido Smooth MR E0 Film,sheet_material,Polytec,Pallido Smooth,MDF,16,47.88,0,0,Polytec,https://www.polytec.com.au/colour/pallido/,/data/bower-supplier-catalog/assets/polytec/colours/pallido/showroom/pallido.jpg,/data/bower-supplier-catalog/assets/polytec/colours/pallido/showroom/pallido.jpg
POLY52574,MDF 162412 DS Palomera Oak Woodmatt MR E0,sheet_material,Polytec,Palomera Oak Woodmatt,MDF,16,51.52,0,0,Polytec,https://www.polytec.com.au/colour/palomera-oak/,/data/bower-supplier-catalog/assets/polytec/colours/palomera-oak/showroom/palomera-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/palomera-oak/showroom/palomera-oak.jpg
POLY25215,MDF 162412 DS Parchment Matt MR E0,sheet_material,Polytec,Parchment Matt,MDF,16,26.82,0,0,Polytec,https://www.polytec.com.au/colour/parchment/,/data/bower-supplier-catalog/assets/polytec/colours/parchment/showroom/parchment.jpg,/data/bower-supplier-catalog/assets/polytec/colours/parchment/showroom/parchment.jpg
POLY49001,MDF 162412 DS Perugian Walnut Woodmatt MR E0,sheet_material,Polytec,Perugian Walnut Woodmatt,MDF,16,51.52,0,0,Polytec,https://www.polytec.com.au/colour/perugian-walnut/,/data/bower-supplier-catalog/assets/polytec/colours/perugian-walnut/showroom/perugian-walnut.jpg,/data/bower-supplier-catalog/assets/polytec/colours/perugian-walnut/showroom/perugian-walnut.jpg
POLY52661,MDF 162412 DS Plantation Ash Woodmatt MR E0,sheet_material,Polytec,Plantation Ash Woodmatt,MDF,16,51.52,0,0,Polytec,https://www.polytec.com.au/colour/plantation-ash/,/data/bower-supplier-catalog/assets/polytec/colours/plantation-ash/showroom/plantation-ash.jpg,/data/bower-supplier-catalog/assets/polytec/colours/plantation-ash/showroom/plantation-ash.jpg
POLY46831,MDF 162412 DS Platinum Leaf Matt MR E0,sheet_material,Polytec,Platinum Leaf Matt,MDF,16,64.4,0,0,Polytec,https://www.polytec.com.au/colour/platinum-leaf/,/data/bower-supplier-catalog/assets/polytec/colours/platinum-leaf/showroom/platinum-leaf.jpg,/data/bower-supplier-catalog/assets/polytec/colours/platinum-leaf/showroom/platinum-leaf.jpg
POLY25776,MDF 162412 DS Polar White Matt MR E0,sheet_material,Polytec,Polar White Matt,MDF,16,26.82,0,0,Polytec,https://www.polytec.com.au/colour/polar-white/,/data/bower-supplier-catalog/assets/polytec/colours/polar-white/showroom/polar-white.jpg,/data/bower-supplier-catalog/assets/polytec/colours/polar-white/showroom/polar-white.jpg
POLY25832,MDF 162412 DS Polar White Sheen LMG E0 No Film,sheet_material,Polytec,Polar White Sheen,MDF,16,31.47,0,0,Polytec,https://www.polytec.com.au/colour/polar-white/,/data/bower-supplier-catalog/assets/polytec/colours/polar-white/showroom/polar-white.jpg,/data/bower-supplier-catalog/assets/polytec/colours/polar-white/showroom/polar-white.jpg
POLY13006,MDF 162412 DS Porcelain Matt MR E0,sheet_material,Polytec,Porcelain Matt,MDF,16,26.82,0,0,Polytec,https://www.polytec.com.au/colour/porcelain/,/data/bower-supplier-catalog/assets/polytec/colours/porcelain/showroom/porcelain.jpg,/data/bower-supplier-catalog/assets/polytec/colours/porcelain/showroom/porcelain.jpg
POLY13012,MDF 162412 DS Porcelain Sheen LMG E0 No Film,sheet_material,Polytec,Porcelain Sheen,MDF,16,31.47,0,0,Polytec,https://www.polytec.com.au/colour/porcelain/,/data/bower-supplier-catalog/assets/polytec/colours/porcelain/showroom/porcelain.jpg,/data/bower-supplier-catalog/assets/polytec/colours/porcelain/showroom/porcelain.jpg
POLY53299,MDF 162412 DS Prime Oak Matt MR E0,sheet_material,Polytec,Prime Oak Matt,MDF,16,26.82,0,0,Polytec,https://www.polytec.com.au/colour/prime-oak/,/data/bower-supplier-catalog/assets/polytec/colours/prime-oak/showroom/prime-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/prime-oak/showroom/prime-oak.jpg
POLY46822,MDF 162412 DS Prime Oak Woodmatt MR E0,sheet_material,Polytec,Prime Oak Woodmatt,MDF,16,51.52,0,0,Polytec,https://www.polytec.com.au/colour/prime-oak/,/data/bower-supplier-catalog/assets/polytec/colours/prime-oak/showroom/prime-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/prime-oak/showroom/prime-oak.jpg
POLY46834,MDF 162412 DS Pure Gold Leaf Matt MR E0,sheet_material,Polytec,Pure Gold Leaf Matt,MDF,16,64.4,0,0,Polytec,https://www.polytec.com.au/colour/pure-gold-leaf/,/data/bower-supplier-catalog/assets/polytec/colours/pure-gold-leaf/showroom/pure-gold-leaf.jpg,/data/bower-supplier-catalog/assets/polytec/colours/pure-gold-leaf/showroom/pure-gold-leaf.jpg
POLY51821,MDF 162412 DS Quartiera Maple Woodmatt MR E0,sheet_material,Polytec,Quartiera Maple Woodmatt,MDF,16,51.52,0,0,Polytec,https://www.polytec.com.au/colour/quartiera-maple/,/data/bower-supplier-catalog/assets/polytec/colours/quartiera-maple/showroom/quartiera-maple.jpg,/data/bower-supplier-catalog/assets/polytec/colours/quartiera-maple/showroom/quartiera-maple.jpg
POLY13016,MDF 162412 DS Rocco Lini Matt MR E0,sheet_material,Polytec,Rocco Lini Matt,MDF,16,26.82,0,0,Polytec,https://www.polytec.com.au/colour/rocco-lini/,/data/bower-supplier-catalog/assets/polytec/colours/rocco-lini/showroom/rocco-lini.jpg,/data/bower-supplier-catalog/assets/polytec/colours/rocco-lini/showroom/rocco-lini.jpg
POLY48723,MDF 162412 DS Rojo Walnut Woodmatt MR E0,sheet_material,Polytec,Rojo Walnut Woodmatt,MDF,16,51.52,0,0,Polytec,https://www.polytec.com.au/colour/rojo-walnut/,/data/bower-supplier-catalog/assets/polytec/colours/rojo-walnut/showroom/rojo-walnut.jpg,/data/bower-supplier-catalog/assets/polytec/colours/rojo-walnut/showroom/rojo-walnut.jpg
POLY46833,MDF 162412 DS Rose Gold Leaf Matt MR E0,sheet_material,Polytec,Rose Gold Leaf Matt,MDF,16,64.4,0,0,Polytec,https://www.polytec.com.au/colour/rose-gold-leaf/,/data/bower-supplier-catalog/assets/polytec/colours/rose-gold-leaf/showroom/rose-gold-leaf.jpg,/data/bower-supplier-catalog/assets/polytec/colours/rose-gold-leaf/showroom/rose-gold-leaf.jpg
POLY51162,MDF 162412 DS Serene Woodmatt MR E0,sheet_material,Polytec,Serene Woodmatt,MDF,16,51.52,0,0,Polytec,https://www.polytec.com.au/colour/serene/,/data/bower-supplier-catalog/assets/polytec/colours/serene/showroom/serene.jpg,/data/bower-supplier-catalog/assets/polytec/colours/serene/showroom/serene.jpg
POLY6079,MDF 162412 DS Shannon Oak Matt MR E0,sheet_material,Polytec,Shannon Oak Matt,MDF,16,26.82,0,0,Polytec,https://www.polytec.com.au/colour/shannon-oak/,/data/bower-supplier-catalog/assets/polytec/colours/shannon-oak/showroom/shannon-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/shannon-oak/showroom/shannon-oak.jpg
POLY52708,MDF 162412 DS Sienna Figured-Wood Smooth MR E0 No Film,sheet_material,Polytec,Sienna Figured-Wood Smooth,MDF,16,56.33,0,0,Polytec,https://www.polytec.com.au/colour/sienna-figured-wood/,/data/bower-supplier-catalog/assets/polytec/colours/sienna-figured-wood/showroom/sienna-figured-wood.jpg,/data/bower-supplier-catalog/assets/polytec/colours/sienna-figured-wood/showroom/sienna-figured-wood.jpg
POLY57469,MDF 162412 DS Silk Matt MR E0,sheet_material,Polytec,Silk Matt,MDF,16,26.82,0,0,Polytec,https://www.polytec.com.au/colour/silk/,/data/bower-supplier-catalog/assets/polytec/colours/silk/showroom/silk.jpg,/data/bower-supplier-catalog/assets/polytec/colours/silk/showroom/silk.jpg
POLY51163,MDF 162412 DS Silk Woodmatt MR E0,sheet_material,Polytec,Silk Woodmatt,MDF,16,51.52,0,0,Polytec,https://www.polytec.com.au/colour/silk/,/data/bower-supplier-catalog/assets/polytec/colours/silk/showroom/silk.jpg,/data/bower-supplier-catalog/assets/polytec/colours/silk/showroom/silk.jpg
POLY25692,MDF 162412 DS Soft Walnut Matt MR E0,sheet_material,Polytec,Soft Walnut Matt,MDF,16,26.82,0,0,Polytec,https://www.polytec.com.au/colour/soft-walnut/,/data/bower-supplier-catalog/assets/polytec/colours/soft-walnut/showroom/soft-walnut.jpg,/data/bower-supplier-catalog/assets/polytec/colours/soft-walnut/showroom/soft-walnut.jpg
POLY60805,MDF 162412 DS Solara Matt MR E0,sheet_material,Polytec,Solara Matt,MDF,16,26.82,0,0,Polytec,https://www.polytec.com.au/colour/solara/,/data/bower-supplier-catalog/assets/polytec/colours/solara/showroom/solara.jpg,/data/bower-supplier-catalog/assets/polytec/colours/solara/showroom/solara.jpg
POLY25622,MDF 162412 DS Stone Grey Matt MR E0,sheet_material,Polytec,Stone Grey Matt,MDF,16,26.82,0,0,Polytec,https://www.polytec.com.au/colour/stone-grey/,/data/bower-supplier-catalog/assets/polytec/colours/stone-grey/showroom/stone-grey.jpg,/data/bower-supplier-catalog/assets/polytec/colours/stone-grey/showroom/stone-grey.jpg
POLY25639,MDF 162412 DS Stone Grey Sheen LMG E0 Film,sheet_material,Polytec,Stone Grey Sheen,MDF,16,31.47,0,0,Polytec,https://www.polytec.com.au/colour/stone-grey/,/data/bower-supplier-catalog/assets/polytec/colours/stone-grey/showroom/stone-grey.jpg,/data/bower-supplier-catalog/assets/polytec/colours/stone-grey/showroom/stone-grey.jpg
POLY25617,MDF 162412 DS Strata Grey Matt MR E0,sheet_material,Polytec,Strata Grey Matt,MDF,16,26.82,0,0,Polytec,https://www.polytec.com.au/colour/strata-grey/,/data/bower-supplier-catalog/assets/polytec/colours/strata-grey/showroom/strata-grey.jpg,/data/bower-supplier-catalog/assets/polytec/colours/strata-grey/showroom/strata-grey.jpg
POLY25828,MDF 162412 DS Strata Grey Sheen LMG E0 Film,sheet_material,Polytec,Strata Grey Sheen,MDF,16,31.47,0,0,Polytec,https://www.polytec.com.au/colour/strata-grey/,/data/bower-supplier-catalog/assets/polytec/colours/strata-grey/showroom/strata-grey.jpg,/data/bower-supplier-catalog/assets/polytec/colours/strata-grey/showroom/strata-grey.jpg
POLY53298,MDF 162412 DS Tasmanian Oak Matt MR E0,sheet_material,Polytec,Tasmanian Oak Matt,MDF,16,26.82,0,0,Polytec,https://www.polytec.com.au/colour/tasmanian-oak/,/data/bower-supplier-catalog/assets/polytec/colours/tasmanian-oak/showroom/tasmanian-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/tasmanian-oak/showroom/tasmanian-oak.jpg
POLY46821,MDF 162412 DS Tasmanian Oak Woodmatt MR E0,sheet_material,Polytec,Tasmanian Oak Woodmatt,MDF,16,51.52,0,0,Polytec,https://www.polytec.com.au/colour/tasmanian-oak/,/data/bower-supplier-catalog/assets/polytec/colours/tasmanian-oak/showroom/tasmanian-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/tasmanian-oak/showroom/tasmanian-oak.jpg
POLY27035,MDF 162412 DS Taupe Matt MR E0,sheet_material,Polytec,Taupe Matt,MDF,16,26.82,0,0,Polytec,https://www.polytec.com.au/colour/taupe/,/data/bower-supplier-catalog/assets/polytec/colours/taupe/showroom/taupe.jpg,/data/bower-supplier-catalog/assets/polytec/colours/taupe/showroom/taupe.jpg
POLY25808,MDF 162412 DS Tessuto Milan Matt MR E0,sheet_material,Polytec,Tessuto Milan Matt,MDF,16,26.82,0,0,Polytec,https://www.polytec.com.au/colour/tessuto-milan/,/data/bower-supplier-catalog/assets/polytec/colours/tessuto-milan/showroom/tessuto-milan.jpg,/data/bower-supplier-catalog/assets/polytec/colours/tessuto-milan/showroom/tessuto-milan.jpg
POLY43706,MDF 162412 DS Titanium Matt MR E0,sheet_material,Polytec,Titanium Matt,MDF,16,53.64,0,0,Polytec,https://www.polytec.com.au/colour/titanium/,/data/bower-supplier-catalog/assets/polytec/colours/titanium/showroom/titanium.jpg,/data/bower-supplier-catalog/assets/polytec/colours/titanium/showroom/titanium.jpg
POLY51424,MDF 162412 DS Topiary Smooth MR E0 Film,sheet_material,Polytec,Topiary Smooth,MDF,16,47.88,0,0,Polytec,https://www.polytec.com.au/colour/topiary/,/data/bower-supplier-catalog/assets/polytec/colours/topiary/showroom/topiary.jpg,/data/bower-supplier-catalog/assets/polytec/colours/topiary/showroom/topiary.jpg
POLY13019,MDF 162412 DS Truffle Lini Matt MR E0,sheet_material,Polytec,Truffle Lini Matt,MDF,16,26.82,0,0,Polytec,https://www.polytec.com.au/colour/truffle-lini/,/data/bower-supplier-catalog/assets/polytec/colours/truffle-lini/showroom/truffle-lini.jpg,/data/bower-supplier-catalog/assets/polytec/colours/truffle-lini/showroom/truffle-lini.jpg
POLY26465,MDF 162412 DS Truffle Lini Sheen LMG E0 Film,sheet_material,Polytec,Truffle Lini Sheen,MDF,16,74.59,0,0,Polytec,https://www.polytec.com.au/colour/truffle-lini/,/data/bower-supplier-catalog/assets/polytec/colours/truffle-lini/showroom/truffle-lini.jpg,/data/bower-supplier-catalog/assets/polytec/colours/truffle-lini/showroom/truffle-lini.jpg
POLY6101,MDF 162412 DS Tuross Oak Matt MR E0,sheet_material,Polytec,Tuross Oak Matt,MDF,16,26.82,0,0,Polytec,https://www.polytec.com.au/colour/tuross-oak/,/data/bower-supplier-catalog/assets/polytec/colours/tuross-oak/showroom/tuross-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/tuross-oak/showroom/tuross-oak.jpg
POLY52828,MDF 162412 DS Verdelho Smooth MR E0 Film,sheet_material,Polytec,Verdelho Smooth,MDF,16,47.88,0,0,Polytec,https://www.polytec.com.au/colour/verdelho/,/data/bower-supplier-catalog/assets/polytec/colours/verdelho/showroom/verdelho.jpg,/data/bower-supplier-catalog/assets/polytec/colours/verdelho/showroom/verdelho.jpg
POLY43707,MDF 162412 DS White Cotton Matt MR E0,sheet_material,Polytec,White Cotton Matt,MDF,16,26.82,0,0,Polytec,https://www.polytec.com.au/colour/white-cotton/,/data/bower-supplier-catalog/assets/polytec/colours/white-cotton/showroom/white-cotton.jpg,/data/bower-supplier-catalog/assets/polytec/colours/white-cotton/showroom/white-cotton.jpg
POLY25623,MDF 162412 DS White Mist Matt MR E0,sheet_material,Polytec,White Mist Matt,MDF,16,26.82,0,0,Polytec,https://www.polytec.com.au/colour/white-mist/,/data/bower-supplier-catalog/assets/polytec/colours/white-mist/showroom/white-mist.jpg,/data/bower-supplier-catalog/assets/polytec/colours/white-mist/showroom/white-mist.jpg
POLY25640,MDF 162412 DS White Mist Sheen LMG E0 No Film,sheet_material,Polytec,White Mist Sheen,MDF,16,31.47,0,0,Polytec,https://www.polytec.com.au/colour/white-mist/,/data/bower-supplier-catalog/assets/polytec/colours/white-mist/showroom/white-mist.jpg,/data/bower-supplier-catalog/assets/polytec/colours/white-mist/showroom/white-mist.jpg
POLY17445,MDF 162412 DS Whitewood Matt MR E0,sheet_material,Polytec,Whitewood Matt,MDF,16,26.82,0,0,Polytec,https://www.polytec.com.au/colour/whitewood/,/data/bower-supplier-catalog/assets/polytec/colours/whitewood/showroom/whitewood.jpg,/data/bower-supplier-catalog/assets/polytec/colours/whitewood/showroom/whitewood.jpg
POLY60804,MDF 162412 DS Wild Clay Matt MR E0,sheet_material,Polytec,Wild Clay Matt,MDF,16,26.82,0,0,Polytec,https://www.polytec.com.au/colour/wild-clay/,/data/bower-supplier-catalog/assets/polytec/colours/wild-clay/showroom/wild-clay.jpg,/data/bower-supplier-catalog/assets/polytec/colours/wild-clay/showroom/wild-clay.jpg
POLY60802,MDF 162412 DS Wispwood Matt MR E0,sheet_material,Polytec,Wispwood Matt,MDF,16,26.82,0,0,Polytec,https://www.polytec.com.au/colour/wispwood/,/data/bower-supplier-catalog/assets/polytec/colours/wispwood/showroom/wispwood.jpg,/data/bower-supplier-catalog/assets/polytec/colours/wispwood/showroom/wispwood.jpg
POLY1628,MDF 162412 SS Carcass Matt DOWN MR E0 LMG,sheet_material,Polytec,Carcass Matt,MDF,16,27.78,0,0,Polytec,https://www.polytec.com.au/colour/carcass/,/data/bower-supplier-catalog/assets/polytec/colours/carcass/showroom/carcass.jpg,/data/bower-supplier-catalog/assets/polytec/colours/carcass/showroom/carcass.jpg
POLY2233,MDF 162418 DS Carcass Satin MR E0,sheet_material,Polytec,Carcass Satin,MDF,16,27.66,0,0,Polytec,https://www.polytec.com.au/colour/carcass/,/data/bower-supplier-catalog/assets/polytec/colours/carcass/showroom/carcass.jpg,/data/bower-supplier-catalog/assets/polytec/colours/carcass/showroom/carcass.jpg
POLY47237,MDF 163112 DS Angora Oak Woodmatt MR E0,sheet_material,Polytec,Angora Oak Woodmatt,MDF,16,51.52,0,0,Polytec,https://www.polytec.com.au/colour/angora-oak/,/data/bower-supplier-catalog/assets/polytec/colours/angora-oak/showroom/angora-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/angora-oak/showroom/angora-oak.jpg
POLY47238,MDF 163112 DS Antico Oak Woodmatt MR E0,sheet_material,Polytec,Antico Oak Woodmatt,MDF,16,51.52,0,0,Polytec,https://www.polytec.com.au/colour/antico-oak/,/data/bower-supplier-catalog/assets/polytec/colours/antico-oak/showroom/antico-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/antico-oak/showroom/antico-oak.jpg
POLY2840,MDF 163112 DS Antique Matt MR E0,sheet_material,Polytec,Antique Matt,MDF,16,26.82,0,0,Polytec,https://www.polytec.com.au/colour/antique/,/data/bower-supplier-catalog/assets/polytec/colours/antique/showroom/antique-matt.jpg,/data/bower-supplier-catalog/assets/polytec/colours/antique/showroom/antique-matt.jpg
POLY54307,MDF 163112 DS Arcadia Oak Woodmatt MR E0,sheet_material,Polytec,Arcadia Oak Woodmatt,MDF,16,51.52,0,0,Polytec,https://www.polytec.com.au/colour/arcadia-oak/,/data/bower-supplier-catalog/assets/polytec/colours/arcadia-oak/showroom/arcadia-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/arcadia-oak/showroom/arcadia-oak.jpg
POLY60992,MDF 163112 DS Australian Native Woodmatt MR E0,sheet_material,Polytec,Australian Native Woodmatt,MDF,16,51.52,0,0,Polytec,https://www.polytec.com.au/colour/australian-native/,/data/bower-supplier-catalog/assets/polytec/colours/australian-native/showroom/australian-native.jpg,/data/bower-supplier-catalog/assets/polytec/colours/australian-native/showroom/australian-native.jpg
POLY46526,MDF 163112 DS Black Matt MR E0,sheet_material,Polytec,Black Matt,MDF,16,53.64,0,0,Polytec,https://www.polytec.com.au/colour/black/,/data/bower-supplier-catalog/assets/polytec/colours/black/showroom/black.jpg,/data/bower-supplier-catalog/assets/polytec/colours/black/showroom/black.jpg
POLY54308,MDF 163112 DS Black Ply Woodmatt MR E0,sheet_material,Polytec,Black Ply Woodmatt,MDF,16,51.52,0,0,Polytec,https://www.polytec.com.au/colour/black-ply/,/data/bower-supplier-catalog/assets/polytec/colours/black-ply/showroom/black-ply.jpg,/data/bower-supplier-catalog/assets/polytec/colours/black-ply/showroom/black-ply.jpg
POLY47249,MDF 163112 DS Black Woodmatt MR E0,sheet_material,Polytec,Black Woodmatt,MDF,16,51.52,0,0,Polytec,https://www.polytec.com.au/colour/black/,/data/bower-supplier-catalog/assets/polytec/colours/black/showroom/black.jpg,/data/bower-supplier-catalog/assets/polytec/colours/black/showroom/black.jpg
POLY55461,MDF 163112 DS Blossom White Matt MR E0,sheet_material,Polytec,Blossom White Matt,MDF,16,26.82,0,0,Polytec,https://www.polytec.com.au/colour/blossom-white/,/data/bower-supplier-catalog/assets/polytec/colours/blossom-white/showroom/blossom-white.jpg,/data/bower-supplier-catalog/assets/polytec/colours/blossom-white/showroom/blossom-white.jpg
POLY54309,MDF 163112 DS Boston Oak Woodmatt MR E0,sheet_material,Polytec,Boston Oak Woodmatt,MDF,16,51.52,0,0,Polytec,https://www.polytec.com.au/colour/boston-oak/,/data/bower-supplier-catalog/assets/polytec/colours/boston-oak/showroom/boston-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/boston-oak/showroom/boston-oak.jpg
POLY47239,MDF 163112 DS Bottega Oak Woodmatt MR E0,sheet_material,Polytec,Bottega Oak Woodmatt,MDF,16,51.52,0,0,Polytec,https://www.polytec.com.au/colour/bottega-oak/,/data/bower-supplier-catalog/assets/polytec/colours/bottega-oak/showroom/bottega-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/bottega-oak/showroom/bottega-oak.jpg
POLY1550,MDF 163112 DS Carcass Satin MR E0,sheet_material,Polytec,Carcass Satin,MDF,16,27.66,0,0,Polytec,https://www.polytec.com.au/colour/carcass/,/data/bower-supplier-catalog/assets/polytec/colours/carcass/showroom/carcass.jpg,/data/bower-supplier-catalog/assets/polytec/colours/carcass/showroom/carcass.jpg
POLY47240,MDF 163112 DS Casentino Beech Woodmatt MR E0,sheet_material,Polytec,Casentino Beech Woodmatt,MDF,16,51.52,0,0,Polytec,https://www.polytec.com.au/colour/casentino-beech/,/data/bower-supplier-catalog/assets/polytec/colours/casentino-beech/showroom/casentino-beech.jpg,/data/bower-supplier-catalog/assets/polytec/colours/casentino-beech/showroom/casentino-beech.jpg
POLY48426,MDF 163112 DS Cinder Matt MR E0,sheet_material,Polytec,Cinder Matt,MDF,16,26.82,0,0,Polytec,https://www.polytec.com.au/colour/cinder/,/data/bower-supplier-catalog/assets/polytec/colours/cinder/showroom/cinder.jpg,/data/bower-supplier-catalog/assets/polytec/colours/cinder/showroom/cinder.jpg
POLY33278,MDF 163112 DS Classic White Ashgrain MR E0,sheet_material,Polytec,Classic White Ashgrain,MDF,16,53.64,0,0,Polytec,https://www.polytec.com.au/colour/classic-white/,/data/bower-supplier-catalog/assets/polytec/colours/classic-white/showroom/classic-white-ashgrain.jpg,/data/bower-supplier-catalog/assets/polytec/colours/classic-white/showroom/classic-white-ashgrain.jpg
POLY3088,MDF 163112 DS Classic White Matt MR E0,sheet_material,Polytec,Classic White Matt,MDF,16,26.82,0,0,Polytec,https://www.polytec.com.au/colour/classic-white/,/data/bower-supplier-catalog/assets/polytec/colours/classic-white/showroom/classic-white-ashgrain.jpg,/data/bower-supplier-catalog/assets/polytec/colours/classic-white/showroom/classic-white-ashgrain.jpg
POLY1798,MDF 163112 DS Classic White Sheen LMG E0 No Film,sheet_material,Polytec,Classic White Sheen,MDF,16,31.47,0,0,Polytec,https://www.polytec.com.au/colour/classic-white/,/data/bower-supplier-catalog/assets/polytec/colours/classic-white/showroom/classic-white-ashgrain.jpg,/data/bower-supplier-catalog/assets/polytec/colours/classic-white/showroom/classic-white-ashgrain.jpg
POLY531,MDF 163112 DS Classic White Texture MR E0,sheet_material,Polytec,Classic White Texture,MDF,16,26.82,0,0,Polytec,https://www.polytec.com.au/colour/classic-white/,/data/bower-supplier-catalog/assets/polytec/colours/classic-white/showroom/classic-white-ashgrain.jpg,/data/bower-supplier-catalog/assets/polytec/colours/classic-white/showroom/classic-white-ashgrain.jpg
POLY47241,MDF 163112 DS Coastal Oak Woodmatt MR E0,sheet_material,Polytec,Coastal Oak Woodmatt,MDF,16,51.52,0,0,Polytec,https://www.polytec.com.au/colour/coastal-oak/,/data/bower-supplier-catalog/assets/polytec/colours/coastal-oak/showroom/coastal-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/coastal-oak/showroom/coastal-oak.jpg
POLY47242,MDF 163112 DS Empire Oak Woodmatt MR E0,sheet_material,Polytec,Empire Oak Woodmatt,MDF,16,51.52,0,0,Polytec,https://www.polytec.com.au/colour/empire-oak/,/data/bower-supplier-catalog/assets/polytec/colours/empire-oak/showroom/empire-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/empire-oak/showroom/empire-oak.jpg
POLY47243,MDF 163112 DS Estella Oak Woodmatt MR E0,sheet_material,Polytec,Estella Oak Woodmatt,MDF,16,51.52,0,0,Polytec,https://www.polytec.com.au/colour/estella-oak/,/data/bower-supplier-catalog/assets/polytec/colours/estella-oak/showroom/estella-oak.jpg,/data/bower-supplier-catalog/assets/polytec/colours/estella-oak/showroom/estella-oak.jpg
POLY47244,MDF 163112 DS Florentine Walnut Woodmatt MR E0,sheet_material,Polytec,Florentine Walnut Woodmatt,MDF,16,51.52,0,0,Polytec,https://www.polytec.com.au/colour/florentine-walnut/,/data/bower-supplier-catalog/assets/polytec/colours/florentine-walnut/showroom/florentine-walnut.jpg,/data/bower-supplier-catalog/assets/polytec/colours/florentine-walnut/showroom/florentine-walnut.jpg
POLY43932,MDF 163112 DS Greige Matt MR E0,sheet_material,Polytec,Greige Matt,MDF,16,26.82,0,0,Polytec,https://www.polytec.com.au/colour/greige/,/data/bower-supplier-catalog/assets/polytec/colours/greige/showroom/greige.jpg,/data/bower-supplier-catalog/assets/polytec/colours/greige/showroom/greige.jpg
